Idade,Saiu_da_empresa,Viagens,Departamento,Distancia_de_casa,Educacao,Area_de_formacao,ID_funcionario,Genero,Nivel_posicao,Cargo,Estado_Civel,Renda_mensal,Num_empresas_trabalhou,Aumento_salarial_ultimo_ano_em_%,Nivel_opcao_acoes,Experiencia_anos,Qtd_treinamento_ultimo_ano,Anos_na_empresa,Anos_da_ultima_promocao,Anos_com_mesmo_Gerente
22,Nao,Nao,Vendas,17,2,Marketing,3820,Masculino,3,Executivo de vendas,Casado,97050,1,18,2,4,3,4,1,3
50,Nao,Frequente,Pesquisa e desenvolvimento,3,3,Outras,3821,Masculino,2,Pesquisador,Casado,42940,2,20,0,32,2,30,12,13
32,Nao,Raramente,Pesquisa e desenvolvimento,3,2,Ciencias da Vida,3822,Masculino,3,Pesquisador,Casado,47210,3,14,1,6,3,3,0,2
44,Nao,Raramente,Pesquisa e desenvolvimento,10,3,Formacao Tecnica,3823,Masculino,3,Gerente,Divorciado,25190,0,21,2,23,2,22,1,10
30,Nao,Raramente,Pesquisa e desenvolvimento,4,3,Medica,3824,Feminino,1,Diretor de pesquisa,Casado,21210,1,13,1,6,2,6,1,1
45,Nao,Raramente,Vendas,29,2,Formacao Tecnica,3825,Feminino,2,Pesquisador,Solteiro,29730,1,12,0,10,2,10,1,4
45,Nao,Nao,Vendas,2,4,Ciencias da Vida,3826,Masculino,2,Diretor de Manufatura,Casado,58550,1,14,1,10,3,10,4,5
31,Nao,Frequente,Pesquisa e desenvolvimento,7,3,Medica,3827,Masculino,2,Pesquisador,Solteiro,36170,7,21,1,10,5,5,0,3
36,Nao,Raramente,Pesquisa e desenvolvimento,18,1,Medica,3828,Masculino,2,Diretor de Manufatura,Casado,67250,9,17,1,7,3,3,1,1
34,Nao,Frequente,Vendas,28,4,Marketing,3829,Masculino,5,Diretor de Manufatura,Divorciado,103250,1,11,1,9,3,9,7,2
49,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Ciencias da Vida,3830,Masculino,3,Representante de Saude,Casado,69490,1,14,1,10,2,9,1,4
39,Nao,Raramente,Pesquisa e desenvolvimento,6,2,Ciencias da Vida,3831,Masculino,3,Pesquisador,Casado,106090,2,17,1,10,2,7,7,7
27,Nao,Raramente,Pesquisa e desenvolvimento,2,1,Ciencias da Vida,3832,Masculino,4,Pesquisador,Divorciado,44470,1,13,0,7,4,7,0,7
35,Nao,Raramente,Pesquisa e desenvolvimento,2,3,Medica,3833,Feminino,2,Executivo de vendas,Casado,21570,1,25,0,16,1,16,1,10
28,Nao,Raramente,Pesquisa e desenvolvimento,23,3,Ciencias da Vida,3834,Masculino,3,Diretor de Manufatura,Divorciado,46010,0,15,2,6,2,5,0,0
21,Nao,Raramente,Pesquisa e desenvolvimento,3,1,Ciencias da Vida,3835,Feminino,1,Tecnico de Laboratorio,Solteiro,170990,1,14,1,3,2,2,2,2
18,Sim,Frequente,Pesquisa e desenvolvimento,3,5,Medica,3836,Masculino,1,Diretor de pesquisa,Solteiro,24790,1,12,1,0,2,0,0,0
47,Nao,Raramente,Pesquisa e desenvolvimento,25,4,Medica,3837,Masculino,2,Pesquisador,Casado,148520,3,19,3,27,3,5,1,0
39,Nao,Raramente,Vendas,2,4,Ciencias da Vida,3838,Masculino,1,Tecnico de Laboratorio,Divorciado,72640,0,17,0,11,5,10,0,7
40,Nao,Raramente,Pesquisa e desenvolvimento,22,1,Ciencias da Vida,3839,Masculino,1,Tecnico de Laboratorio,Casado,56660,1,14,1,18,2,18,14,12
35,Nao,Nao,Pesquisa e desenvolvimento,29,3,Medica,3840,Feminino,2,Executivo de vendas,Casado,78230,1,13,1,15,3,14,2,9
37,Nao,Raramente,Pesquisa e desenvolvimento,29,4,Formacao Tecnica,3841,Masculino,1,Tecnico de Laboratorio,Casado,78800,3,12,1,9,2,4,0,2
39,Nao,Frequente,Pesquisa e desenvolvimento,2,3,Formacao Tecnica,3842,Feminino,2,Gerente,Solteiro,131940,0,11,0,10,2,9,3,8
45,Nao,Raramente,Pesquisa e desenvolvimento,28,3,Ciencias da Vida,3843,Feminino,2,Tecnico de Laboratorio,Divorciado,50670,1,11,2,10,3,10,3,9
38,Nao,Raramente,Pesquisa e desenvolvimento,2,4,Ciencias da Vida,3844,Feminino,3,Executivo de vendas,Casado,50790,3,11,0,10,3,5,0,2
35,Sim,Raramente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,3845,Masculino,3,Representante de Saude,Casado,23210,9,12,1,15,0,13,6,0
37,Nao,Raramente,Pesquisa e desenvolvimento,22,3,Ciencias da Vida,3846,Feminino,2,Representante de Saude,Casado,174440,1,14,0,8,4,8,7,7
40,Nao,Raramente,Pesquisa e desenvolvimento,8,3,Formacao Tecnica,3847,Feminino,2,Representante de Saude,Solteiro,24040,6,17,0,18,2,4,3,3
44,Nao,Frequente,Vendas,2,2,Marketing,3848,Masculino,1,Tecnico de Laboratorio,Casado,34520,4,11,1,14,2,10,0,2
48,Nao,Frequente,Vendas,10,4,Marketing,3849,Feminino,3,Gerente,Casado,22700,2,14,3,23,2,2,2,2
35,Sim,Raramente,Pesquisa e desenvolvimento,9,3,Ciencias da Vida,3850,Masculino,2,Gerente,Divorciado,173990,6,12,0,7,3,2,2,2
24,Nao,Frequente,Pesquisa e desenvolvimento,15,3,Ciencias da Vida,3851,Masculino,2,Pesquisador,Solteiro,54880,1,22,1,6,6,6,1,3
27,Nao,Raramente,Vendas,10,4,Ciencias da Vida,3852,Masculino,3,Executivo de vendas,Casado,194190,7,14,1,5,2,3,0,2
27,Nao,Frequente,Pesquisa e desenvolvimento,7,3,Ciencias da Vida,3853,Masculino,1,Pesquisador,Solteiro,28110,2,20,0,6,3,4,1,2
40,Sim,Raramente,Vendas,16,4,Marketing,3854,Masculino,1,Diretor de pesquisa,Solteiro,36330,3,16,2,10,0,4,0,3
29,Nao,Raramente,Pesquisa e desenvolvimento,20,1,Medica,3855,Feminino,2,Gerente,Solteiro,41630,9,15,1,8,4,5,1,4
36,Nao,Raramente,Pesquisa e desenvolvimento,23,3,Ciencias da Vida,3856,Feminino,3,Executivo de vendas,Casado,21320,4,20,0,9,1,3,0,2
25,Nao,Frequente,Vendas,5,1,Marketing,3857,Masculino,4,Diretor de Manufatura,Divorciado,139730,1,14,0,7,3,7,0,7
39,Nao,Raramente,Vendas,10,3,Marketing,3858,Feminino,2,Diretor de pesquisa,Casado,26840,4,12,0,7,2,5,1,0
49,Nao,Raramente,Vendas,4,2,Ciencias da Vida,3859,Masculino,2,Diretor de pesquisa,Casado,108450,3,24,0,27,4,4,1,2
50,Nao,Raramente,Pesquisa e desenvolvimento,2,2,Medica,3860,Masculino,3,Executivo de vendas,Divorciado,43770,5,12,1,19,2,14,1,11
20,Nao,Raramente,Pesquisa e desenvolvimento,18,4,Medica,3861,Feminino,2,Executivo de vendas,Solteiro,37430,1,13,1,2,2,2,2,2
34,Nao,Raramente,Pesquisa e desenvolvimento,10,3,Medica,3862,Masculino,3,Tecnico de Laboratorio,Divorciado,41480,1,11,0,11,3,11,7,9
36,Nao,Raramente,Pesquisa e desenvolvimento,1,3,Ciencias da Vida,3863,Feminino,2,Representante de Saude,Solteiro,10510,2,14,0,15,2,4,1,3
49,Nao,Raramente,Recursos Humanos,6,2,Ciencias da Vida,3864,Feminino,2,Pesquisador,Casado,107390,2,11,3,30,3,15,2,12
36,Nao,Nao,Pesquisa e desenvolvimento,8,4,Ciencias da Vida,3865,Masculino,4,Tecnico de Laboratorio,Casado,103880,0,14,0,4,2,3,1,2
36,Nao,Raramente,Pesquisa e desenvolvimento,2,2,Medica,3866,Feminino,2,Representante de Saude,Divorciado,114160,6,16,0,13,2,5,0,4
54,Nao,Raramente,Vendas,24,3,Marketing,3867,Masculino,1,Tecnico de Laboratorio,Casado,26000,3,14,0,36,5,10,4,7
43,Nao,Raramente,Pesquisa e desenvolvimento,2,4,Ciencias da Vida,3868,Feminino,1,Pesquisador,Casado,24220,1,11,1,14,2,14,6,11
35,Sim,Frequente,Pesquisa e desenvolvimento,17,4,Medica,3869,Masculino,1,Diretor de pesquisa,Solteiro,54720,3,11,1,13,3,11,6,7
38,Nao,Frequente,Pesquisa e desenvolvimento,19,2,Ciencias da Vida,3870,Masculino,2,Pesquisador,Casado,24510,7,12,1,19,3,13,2,9
29,Nao,Raramente,Pesquisa e desenvolvimento,1,2,Medica,3871,Masculino,2,Representante de Vendas,Divorciado,42400,1,14,0,10,2,10,0,9
33,Nao,Raramente,Pesquisa e desenvolvimento,7,3,Medica,3872,Masculino,5,Executivo de vendas,Divorciado,109990,1,18,3,6,3,6,0,4
32,Nao,Raramente,Pesquisa e desenvolvimento,5,4,Formacao Tecnica,3873,Masculino,5,Pesquisador,Divorciado,50030,0,13,0,10,5,9,1,6
31,Nao,Raramente,Pesquisa e desenvolvimento,28,4,Formacao Tecnica,3874,Feminino,2,Executivo de vendas,Casado,127420,1,11,0,10,4,10,0,2
49,Nao,Raramente,Pesquisa e desenvolvimento,2,4,Medica,3875,Masculino,1,Tecnico de Laboratorio,Divorciado,42270,4,18,0,17,3,2,2,2
38,Nao,Frequente,Vendas,29,2,Medica,3876,Feminino,1,Executivo de vendas,Solteiro,39170,1,15,3,4,2,4,3,3
47,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Medica,3877,Masculino,3,Tecnico de Laboratorio,Divorciado,183030,6,22,1,29,2,3,1,2
49,Nao,Raramente,Pesquisa e desenvolvimento,21,3,Medica,3878,Masculino,2,Diretor de Manufatura,Solteiro,23800,4,13,0,23,3,8,0,0
41,Nao,Raramente,Pesquisa e desenvolvimento,24,4,Ciencias da Vida,3879,Feminino,4,Gerente,Solteiro,137260,3,12,0,21,6,2,0,2
20,Nao,Raramente,Pesquisa e desenvolvimento,1,3,Ciencias da Vida,3880,Masculino,1,Representante de Vendas,Solteiro,47770,1,18,1,2,3,2,0,2
33,Nao,Nao,Pesquisa e desenvolvimento,18,2,Medica,3881,Feminino,2,Representante de Saude,Divorciado,63850,1,13,0,7,6,6,1,2
36,Nao,Raramente,Pesquisa e desenvolvimento,2,2,Formacao Tecnica,3882,Masculino,3,Executivo de vendas,Casado,199730,6,12,0,10,2,3,0,2
44,Nao,Raramente,Pesquisa e desenvolvimento,9,3,Formacao Tecnica,3883,Feminino,3,Representante de Saude,Divorciado,68610,4,12,0,8,2,2,2,2
23,Sim,Raramente,Recursos Humanos,6,3,Ciencias da Vida,3884,Feminino,3,Tecnico de Laboratorio,Solteiro,49690,1,12,0,5,3,5,1,2
38,Nao,Raramente,Pesquisa e desenvolvimento,11,2,Ciencias da Vida,3885,Masculino,1,Executivo de vendas,Casado,198450,7,11,1,7,3,0,0,0
53,Nao,Raramente,Pesquisa e desenvolvimento,24,3,Ciencias da Vida,3886,Masculino,4,Diretor de pesquisa,Casado,133200,3,11,0,11,2,4,1,2
48,Sim,Frequente,Vendas,10,2,Marketing,3887,Masculino,1,Representante de Saude,Casado,63470,2,12,1,19,3,9,7,7
32,Sim,Raramente,Vendas,1,3,Ciencias da Vida,3888,Masculino,2,Pesquisador,Solteiro,27430,1,19,1,1,2,1,0,0
26,Nao,Nao,Pesquisa e desenvolvimento,18,2,Medica,3889,Masculino,1,Recursos Humanos,Solteiro,108800,1,23,1,7,5,7,5,7
55,Nao,Raramente,Pesquisa e desenvolvimento,23,1,Ciencias da Vida,3890,Masculino,5,Tecnico de Laboratorio,Divorciado,23420,5,11,2,8,2,4,1,2
34,Nao,Raramente,Vendas,28,3,Ciencias da Vida,3891,Feminino,2,Pesquisador,Casado,176500,1,19,1,15,6,15,4,13
60,Nao,Raramente,Vendas,17,4,Medica,3892,Masculino,1,Gerente,Divorciado,40250,3,13,1,19,5,1,0,0
33,Nao,Raramente,Vendas,3,3,Ciencias da Vida,3893,Masculino,3,Gerente,Casado,97250,1,11,0,14,0,14,2,13
37,Nao,Frequente,Pesquisa e desenvolvimento,13,3,Ciencias da Vida,3894,Masculino,1,Tecnico de Laboratorio,Divorciado,119040,1,12,1,6,4,6,1,3
34,Nao,Raramente,Pesquisa e desenvolvimento,7,2,Ciencias da Vida,3895,Masculino,1,Representante de Saude,Casado,21770,1,13,0,10,5,10,8,7
23,Sim,Raramente,Pesquisa e desenvolvimento,12,2,Medica,3896,Masculino,2,Pesquisador,Divorciado,75250,1,14,2,3,2,3,0,2
44,Nao,Raramente,Recursos Humanos,1,3,Ciencias da Vida,3897,Masculino,1,Pesquisador,Casado,48340,1,14,0,9,1,8,6,7
35,Nao,Frequente,Pesquisa e desenvolvimento,13,3,Ciencias da Vida,3898,Masculino,3,Executivo de vendas,Solteiro,20420,0,16,0,6,2,5,1,4
43,Nao,Raramente,Pesquisa e desenvolvimento,25,4,Ciencias da Vida,3899,Masculino,2,Executivo de vendas,Casado,22200,1,11,0,10,2,10,8,8
24,Nao,Raramente,Pesquisa e desenvolvimento,6,3,Ciencias da Vida,3900,Masculino,3,Executivo de vendas,Casado,10520,1,13,0,5,3,5,0,4
41,Nao,Raramente,Vendas,6,4,Marketing,3901,Masculino,1,Pesquisador,Solteiro,28210,1,17,0,10,3,10,8,7
29,Nao,Raramente,Pesquisa e desenvolvimento,2,2,Ciencias da Vida,3902,Masculino,2,Pesquisador,Casado,192370,9,11,1,9,2,5,1,2
36,Nao,Raramente,Recursos Humanos,1,4,Ciencias da Vida,3903,Feminino,3,Pesquisador,Solteiro,41070,3,11,1,17,2,13,6,7
45,Nao,Nao,Vendas,2,3,Ciencias da Vida,3904,Feminino,2,Diretor de Manufatura,Casado,83960,3,15,2,25,3,23,14,4
24,Sim,Raramente,Vendas,6,2,Medica,3905,Feminino,2,Gerente,Casado,20070,1,12,0,1,2,1,0,0
47,Sim,Frequente,Pesquisa e desenvolvimento,1,3,Medica,3906,Feminino,2,Executivo de vendas,Casado,196270,7,11,2,25,1,23,14,10
26,Nao,Raramente,Pesquisa e desenvolvimento,9,1,Medica,3907,Masculino,1,Executivo de vendas,Casado,106860,1,14,1,3,2,3,0,2
45,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Ciencias da Vida,3908,Masculino,1,Diretor de pesquisa,Solteiro,29420,1,22,1,21,4,21,8,6
32,Nao,Frequente,Vendas,1,1,Marketing,3909,Masculino,2,Tecnico de Laboratorio,Casado,88580,6,16,1,10,2,5,1,3
31,Nao,Raramente,Pesquisa e desenvolvimento,14,2,Ciencias da Vida,3910,Masculino,1,Executivo de vendas,Casado,167560,1,11,2,6,5,5,0,3
41,Nao,Nao,Vendas,2,2,Medica,3911,Masculino,2,Pesquisador,Casado,107980,NA,14,2,10,5,3,1,2
40,Nao,Raramente,Pesquisa e desenvolvimento,22,2,Formacao Tecnica,3912,Masculino,1,Representante de Saude,Casado,23230,2,16,1,18,2,1,0,0
24,Nao,Raramente,Pesquisa e desenvolvimento,3,3,Ciencias da Vida,3913,Feminino,1,Pesquisador,Divorciado,14160,1,15,1,6,3,6,1,2
46,Nao,Raramente,Pesquisa e desenvolvimento,6,3,Medica,3914,Masculino,4,Executivo de vendas,Solteiro,46150,6,12,0,19,3,10,0,9
35,Nao,Raramente,Vendas,8,4,Ciencias da Vida,3915,Masculino,1,Tecnico de Laboratorio,Casado,24610,2,20,1,17,4,7,0,7
30,Nao,Raramente,Vendas,9,4,Marketing,3916,Masculino,1,Tecnico de Laboratorio,Casado,87220,1,17,1,10,3,10,0,8
47,Nao,Nao,Pesquisa e desenvolvimento,3,2,Ciencias da Vida,3917,Feminino,2,Executivo de vendas,Casado,39550,7,12,1,4,5,1,0,0
46,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Formacao Tecnica,3918,Feminino,3,Executivo de vendas,Divorciado,99570,4,20,0,13,1,10,0,3
36,Sim,Raramente,Pesquisa e desenvolvimento,1,3,Medica,3919,Masculino,2,Diretor de Manufatura,Divorciado,33760,5,20,0,16,3,2,2,2
32,Sim,Raramente,Pesquisa e desenvolvimento,26,3,Medica,3920,Feminino,2,Diretor de pesquisa,Solteiro,88230,6,13,2,10,3,0,0,0
23,Nao,Raramente,Vendas,6,4,Ciencias da Vida,3921,Masculino,3,Diretor de Manufatura,Solteiro,103220,1,14,2,3,2,3,1,2
31,Nao,Frequente,Vendas,3,3,Marketing,3922,Masculino,2,Executivo de vendas,Solteiro,46210,2,18,1,9,3,5,1,4
39,Nao,Nao,Pesquisa e desenvolvimento,3,3,Ciencias da Vida,3923,Feminino,2,Diretor de Manufatura,Casado,109760,1,11,0,9,3,9,5,8
32,Nao,Raramente,Pesquisa e desenvolvimento,6,3,Formacao Tecnica,3924,Masculino,1,Pesquisador,Casado,36600,3,11,2,10,0,4,0,2
40,Nao,Raramente,Vendas,6,3,Ciencias da Vida,3925,Masculino,3,Diretor de Manufatura,Solteiro,104820,1,11,1,21,6,21,12,8
45,Nao,Raramente,Pesquisa e desenvolvimento,19,4,Medica,3926,Masculino,1,Representante de Vendas,Casado,71190,4,15,0,9,2,5,0,3
30,Nao,Frequente,Vendas,9,3,Ciencias da Vida,3927,Masculino,1,Diretor de pesquisa,Solteiro,95820,0,12,1,10,2,9,0,7
24,Nao,Frequente,Vendas,3,4,Marketing,3928,Masculino,1,Executivo de vendas,Casado,45080,0,11,1,3,5,2,2,1
30,Sim,Frequente,Pesquisa e desenvolvimento,10,3,Ciencias da Vida,3929,Feminino,1,Recursos Humanos,Divorciado,22070,6,14,0,6,4,4,1,2
31,Nao,Raramente,Pesquisa e desenvolvimento,3,2,Ciencias da Vida,3930,Masculino,3,Tecnico de Laboratorio,Casado,77560,1,15,2,6,3,5,0,2
27,Nao,Raramente,Vendas,3,3,Ciencias da Vida,3931,Masculino,1,Gerente,Solteiro,66940,1,13,1,6,2,6,1,4
29,Sim,Raramente,Vendas,4,3,Marketing,3932,Masculino,5,Pesquisador,Solteiro,36910,1,13,0,2,3,2,2,2
29,Nao,Frequente,Pesquisa e desenvolvimento,8,4,Ciencias da Vida,3933,Feminino,1,Executivo de vendas,Solteiro,23770,8,21,1,10,2,3,0,2
30,Nao,Raramente,Vendas,7,3,Ciencias da Vida,3934,Masculino,3,Executivo de vendas,Divorciado,23130,2,11,0,12,5,7,1,7
34,Nao,Raramente,Pesquisa e desenvolvimento,1,2,Medica,3935,Feminino,2,Representante de Saude,Casado,176650,0,11,0,6,5,5,1,2
33,Nao,Nao,Pesquisa e desenvolvimento,2,4,Medica,3936,Masculino,1,Representante de Vendas,Solteiro,25960,8,14,1,13,4,11,1,7
49,Nao,Raramente,Vendas,3,4,Marketing,3937,Masculino,1,Executivo de vendas,Solteiro,47280,3,11,1,8,4,5,0,4
33,Sim,Raramente,Pesquisa e desenvolvimento,10,3,Ciencias da Vida,3938,Masculino,1,Executivo de vendas,Solteiro,43020,2,13,0,11,3,0,0,0
38,Nao,Frequente,Pesquisa e desenvolvimento,28,3,Medica,3939,Masculino,1,Representante de Saude,Casado,29790,4,12,1,9,3,6,0,5
31,Sim,Raramente,Recursos Humanos,9,4,Recursos Humanos,3940,Masculino,2,Tecnico de Laboratorio,Casado,168850,2,14,2,10,2,1,0,0
29,Nao,Raramente,Pesquisa e desenvolvimento,3,4,Outras,3941,Feminino,2,Representante de Vendas,Divorciado,55930,1,13,1,1,3,1,0,0
30,Nao,Raramente,Pesquisa e desenvolvimento,2,1,Medica,3942,Masculino,1,Representante de Vendas,Casado,104450,3,18,1,10,3,7,1,7
32,Nao,Nao,Pesquisa e desenvolvimento,10,4,Ciencias da Vida,3943,Feminino,1,Tecnico de Laboratorio,Solteiro,87400,2,11,1,12,2,7,0,7
38,Nao,Raramente,Pesquisa e desenvolvimento,8,2,Formacao Tecnica,3944,Feminino,1,Diretor de Manufatura,Casado,25140,3,11,0,15,2,1,1,0
43,Sim,Frequente,Pesquisa e desenvolvimento,1,4,Outras,3945,Masculino,3,Executivo de vendas,Casado,76550,9,12,1,6,3,1,0,0
42,Nao,Raramente,Recursos Humanos,1,3,Outras,3946,Feminino,1,Representante de Saude,Divorciado,174650,8,13,1,7,3,5,0,4
55,Nao,Raramente,Pesquisa e desenvolvimento,3,2,Ciencias da Vida,3947,Feminino,1,Executivo de vendas,Casado,73510,8,20,1,34,3,1,0,0
33,Nao,Nao,Pesquisa e desenvolvimento,14,3,Outras,3948,Masculino,1,Pesquisador,Divorciado,108200,5,12,0,11,2,9,1,7
41,Nao,Raramente,Pesquisa e desenvolvimento,5,3,Medica,3949,Masculino,1,Representante de Vendas,Divorciado,121690,1,19,0,5,2,5,0,4
34,Nao,Nao,Pesquisa e desenvolvimento,7,4,Medica,3950,Feminino,1,Pesquisador,Divorciado,196260,1,21,0,15,5,15,0,7
53,Nao,Nao,Pesquisa e desenvolvimento,10,4,Medica,3951,Masculino,2,Representante de Saude,Casado,20700,4,13,2,27,2,3,0,2
43,Nao,Raramente,Vendas,16,2,Marketing,3952,Feminino,1,Tecnico de Laboratorio,Solteiro,67820,0,16,1,10,2,9,1,8
34,Nao,Raramente,Vendas,10,2,Ciencias da Vida,3953,Feminino,5,Executivo de vendas,Solteiro,77790,5,12,1,6,2,2,2,2
21,Sim,Raramente,Vendas,1,2,Marketing,3954,Masculino,5,Representante de Saude,Solteiro,27910,1,14,0,1,3,1,1,0
38,Nao,Raramente,Pesquisa e desenvolvimento,8,2,Ciencias da Vida,3955,Feminino,2,Executivo de vendas,Casado,32010,1,11,1,5,3,5,0,4
22,Sim,Raramente,Pesquisa e desenvolvimento,1,3,Outras,3956,Masculino,4,Pesquisador,Casado,49680,1,14,0,1,3,1,0,0
31,Nao,Raramente,Pesquisa e desenvolvimento,8,5,Ciencias da Vida,3957,Masculino,5,Executivo de vendas,Casado,131200,1,12,2,13,6,12,5,7
51,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Ciencias da Vida,3958,Feminino,1,Gerente,Casado,40330,2,14,0,15,2,2,2,2
37,Nao,Raramente,Pesquisa e desenvolvimento,24,1,Ciencias da Vida,3959,Masculino,2,Executivo de vendas,Casado,32910,1,16,3,5,2,5,0,3
46,Nao,Raramente,Vendas,3,4,Marketing,3960,Feminino,1,Representante de Vendas,Divorciado,42720,7,13,0,24,3,2,2,2
36,Nao,Raramente,Pesquisa e desenvolvimento,27,3,Formacao Tecnica,3961,Feminino,4,Pesquisador,Casado,50560,7,12,0,15,2,12,5,7
44,Sim,Frequente,Vendas,10,4,Ciencias da Vida,3962,Masculino,1,Pesquisador,Divorciado,28440,1,12,0,6,2,5,2,3
37,Nao,Raramente,Pesquisa e desenvolvimento,19,2,Formacao Tecnica,3963,Masculino,2,Executivo de vendas,Divorciado,27030,2,14,0,19,2,10,4,7
35,Sim,Raramente,Pesquisa e desenvolvimento,15,4,Ciencias da Vida,3964,Masculino,2,Pesquisador,Solteiro,19040,1,22,1,10,4,10,7,7
33,Nao,Raramente,Pesquisa e desenvolvimento,8,5,Medica,3965,Masculino,2,Tecnico de Laboratorio,Casado,82240,6,19,0,14,3,10,7,6
28,Nao,Raramente,Vendas,9,3,Medica,3966,Feminino,2,Executivo de vendas,Casado,47660,1,12,0,5,3,5,0,3
39,Nao,Raramente,Vendas,3,4,Marketing,3967,Feminino,2,Tecnico de Laboratorio,Solteiro,26100,7,12,0,9,2,4,2,2
46,Nao,Nao,Pesquisa e desenvolvimento,9,2,Ciencias da Vida,3968,Masculino,2,Diretor de Manufatura,Solteiro,57310,8,17,0,6,2,2,2,2
40,Nao,Raramente,Pesquisa e desenvolvimento,2,2,Medica,3969,Masculino,1,Diretor de pesquisa,Casado,25390,4,12,1,7,3,4,0,2
42,Nao,Raramente,Pesquisa e desenvolvimento,7,4,Outras,3970,Feminino,2,Tecnico de Laboratorio,Casado,57140,5,11,0,10,2,0,0,0
35,Nao,Nao,Vendas,10,1,Ciencias da Vida,3971,Feminino,2,Diretor de pesquisa,Divorciado,43230,2,18,3,15,3,7,1,7
38,Nao,Nao,Vendas,6,4,Marketing,3972,Masculino,3,Executivo de vendas,Divorciado,73360,5,11,0,13,3,11,3,8
34,Sim,Frequente,Pesquisa e desenvolvimento,2,1,Ciencias da Vida,3973,Masculino,1,Diretor de Manufatura,Casado,134990,4,23,2,11,2,7,0,7
37,Sim,Raramente,Pesquisa e desenvolvimento,24,3,Ciencias da Vida,3974,Masculino,1,Tecnico de Laboratorio,Solteiro,137580,1,11,1,10,5,10,0,8
39,Nao,Frequente,Pesquisa e desenvolvimento,2,1,Medica,3975,Masculino,2,Representante de Saude,Divorciado,51550,2,18,1,7,3,2,2,2
43,Nao,Nao,Recursos Humanos,8,5,Medica,3976,Feminino,3,Executivo de vendas,Solteiro,22580,4,18,0,7,2,3,1,2
41,Nao,Raramente,Pesquisa e desenvolvimento,3,3,Ciencias da Vida,3977,Masculino,3,Pesquisador,Solteiro,35970,3,13,1,11,2,3,1,2
41,Nao,Raramente,Pesquisa e desenvolvimento,1,1,Formacao Tecnica,3978,Masculino,3,Tecnico de Laboratorio,Divorciado,25150,0,18,0,23,2,22,13,5
30,Nao,Raramente,Vendas,26,3,Marketing,3979,Feminino,2,Gerente,Solteiro,44200,9,11,0,9,3,7,0,2
26,Sim,Raramente,Recursos Humanos,2,1,Formacao Tecnica,3980,Feminino,3,Executivo de vendas,Casado,65780,0,15,2,6,3,5,1,4
46,Sim,Raramente,Pesquisa e desenvolvimento,10,3,Medica,3981,Masculino,1,Executivo de vendas,Casado,44220,4,11,1,13,2,9,3,7
40,Nao,Raramente,Vendas,27,2,Medica,3982,Feminino,3,Executivo de vendas,Divorciado,102740,4,18,0,12,3,5,0,3
34,Nao,Raramente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,3983,Masculino,2,Tecnico de Laboratorio,Casado,53430,1,14,0,10,5,10,4,8
58,Nao,Nao,Pesquisa e desenvolvimento,2,4,Medica,3984,Masculino,1,Tecnico de Laboratorio,Divorciado,23760,4,12,1,37,3,16,14,14
35,Nao,Raramente,Pesquisa e desenvolvimento,8,1,Formacao Tecnica,3985,Feminino,3,Diretor de Manufatura,Casado,53460,0,14,0,6,3,5,0,3
47,Nao,Raramente,Pesquisa e desenvolvimento,19,5,Medica,3986,Feminino,2,Pesquisador,Divorciado,28270,8,14,1,28,3,22,14,10
40,Nao,Raramente,Pesquisa e desenvolvimento,1,4,Ciencias da Vida,3987,Masculino,2,Gerente,Divorciado,199430,2,13,1,15,3,7,7,7
54,Nao,Raramente,Vendas,27,4,Medica,3988,Masculino,1,Pesquisador,Casado,31310,4,14,0,14,3,7,1,7
31,Nao,Frequente,Vendas,8,4,Outras,3989,Feminino,3,Diretor de Manufatura,Casado,25520,2,18,0,9,2,3,2,2
28,Nao,Raramente,Vendas,1,2,Ciencias da Vida,3990,Masculino,3,Gerente,Casado,44770,1,15,0,3,6,3,1,2
38,Nao,Raramente,Pesquisa e desenvolvimento,19,3,Medica,3991,Feminino,2,Diretor de Manufatura,Casado,64740,2,13,2,20,3,4,0,3
26,Nao,Raramente,Vendas,8,3,Marketing,3992,Feminino,1,Representante de Saude,Solteiro,30330,1,12,0,5,2,5,1,2
58,Nao,Frequente,Pesquisa e desenvolvimento,10,4,Formacao Tecnica,3993,Feminino,1,Representante de Vendas,Casado,29360,2,13,1,23,3,2,2,2
18,Nao,Nao,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,3994,Masculino,3,Representante de Vendas,Solteiro,186060,1,24,2,0,4,0,0,0
31,Sim,Raramente,Pesquisa e desenvolvimento,2,3,Ciencias da Vida,3995,Masculino,3,Tecnico de Laboratorio,Casado,21680,0,14,1,2,2,1,0,0
29,Sim,Raramente,Pesquisa e desenvolvimento,8,2,Medica,3996,Masculino,1,Gerente,Divorciado,28530,4,14,1,4,5,2,2,0
45,Nao,Nao,Vendas,1,4,Formacao Tecnica,3997,Masculino,1,Pesquisador,Casado,170480,4,15,0,10,3,8,5,7
